cgpa,skills_score,projects,internship,certifications,job_fit_score
5.06,6,10,0,0,107.06
5.65,1,9,0,3,97.13
6.55,2,3,0,5,90.83
5.58,1,1,0,1,59.78
9.93,7,8,1,4,166.6
6.54,6,8,0,8,139.78
5.65,2,5,1,2,90.17
6.0,2,1,0,2,70.65
7.94,2,2,0,8,106.58
5.32,8,4,0,2,101.45
9.31,7,10,0,3,158.23
9.81,1,10,0,8,143.56
6.23,4,4,1,3,102.54
7.25,4,8,1,4,129.8
5.11,7,9,0,1,113.6
8.2,2,2,0,7,104.1
7.07,4,1,0,8,104.89
6.35,1,9,1,3,111.03
6.03,4,7,1,2,112.23
8.27,1,6,0,3,104.83
7.08,2,8,0,6,114.15
5.9,2,2,0,0,65.33
8.45,10,5,1,1,153.43
7.83,3,4,0,4,105.27
9.29,8,4,0,8,155.34
5.59,6,9,0,5,126.5
8.93,6,7,1,2,147.15
8.37,9,0,0,2,118.51
5.58,8,0,0,6,104.29
8.47,2,2,0,2,92.81
7.21,6,10,1,2,144.98
9.72,1,1,1,6,115.68
5.71,9,1,0,8,116.65
8.21,4,1,1,8,121.37
6.91,4,3,0,2,92.57
9.78,9,0,1,7,157.38
6.65,3,9,0,0,103.86
9.81,5,8,0,7,157.11
9.51,1,4,0,1,96.12
6.35,6,4,1,3,116.2
9.02,3,8,1,6,147.31
9.98,1,4,1,5,120.48
6.26,10,10,0,8,164.69
7.18,6,7,1,7,143.17
7.6,10,10,0,1,152.36
6.47,2,0,1,3,82.79
5.08,8,0,0,0,80.93
6.1,2,3,0,6,87.91
6.41,4,7,0,3,107.21
7.22,3,2,0,7,100.91
5.86,9,0,1,1,105.17
9.37,2,10,0,7,143.53
8.52,3,8,1,1,130.45
5.43,7,8,0,7,129.11
8.25,4,8,0,0,114.55
8.27,6,8,0,1,133.13
9.78,3,1,1,4,118.38
5.02,1,10,0,0,85.26
6.24,6,10,0,4,133.23
9.64,4,10,0,4,147.67
9.66,2,3,0,6,117.56
8.6,7,1,1,1,122.12
8.83,10,6,0,1,150.92
5.46,5,10,0,5,122.64
7.57,6,2,0,2,103.63
6.16,6,8,1,7,143.39
5.91,9,6,1,2,132.67
9.05,2,7,0,3,119.14
5.68,6,8,1,6,138.59
7.34,9,7,0,0,128.38
9.69,4,6,1,0,128.7
5.93,6,8,0,8,130.09
9.89,7,10,0,5,171.52
9.97,1,0,1,4,107.8
7.78,5,10,0,1,127.48
5.85,4,3,0,1,81.56
6.58,10,3,1,6,142.59
7.12,2,4,0,5,93.56
6.55,2,7,0,7,111.75
6.4,2,9,0,2,100.87
9.86,7,0,1,2,131.3
5.77,4,5,1,4,105.84
8.67,6,8,0,3,140.77
5.0,7,9,1,7,144.61
7.98,9,7,0,5,153.8
9.58,2,1,1,7,122.65
6.44,10,6,1,6,153.35
5.93,9,4,1,1,118.42
8.26,5,1,0,8,118.19
8.56,6,10,1,5,163.05
8.44,6,0,0,5,111.93
6.6,3,1,0,1,71.71
6.26,10,10,1,8,174.96
9.78,7,9,0,0,146.87
9.62,7,5,1,5,160.02
7.29,8,10,0,7,159.59
9.23,5,7,0,1,131.81
7.26,2,2,0,2,84.01
7.12,3,4,1,6,120.13
5.78,9,10,0,0,131.63
7.13,6,1,1,4,112.28
7.69,8,7,0,5,143.76
5.11,8,3,0,6,113.89
7.22,5,10,0,6,138.12
8.91,1,9,0,2,116.5
8.4,6,5,1,6,145.68
8.18,7,2,0,0,108.1
9.55,9,10,0,3,172.32
5.09,2,7,0,6,94.04
7.79,2,7,0,6,118.15
8.94,10,2,1,3,148.12
7.71,1,8,0,0,96.51
6.62,5,9,1,7,146.71
5.68,2,4,0,3,80.27
9.44,3,9,1,1,139.23
7.35,2,8,1,3,118.18
9.39,4,6,0,7,139.38
7.93,3,9,1,7,143.39
8.37,9,2,0,4,133.7
9.02,10,5,0,1,147.24
8.3,2,9,1,6,143.73
6.99,7,1,0,2,101.79
7.57,3,5,0,5,109.87
9.02,10,4,1,8,171.18
6.87,8,2,0,4,115.93
6.94,4,6,0,8,123.93
5.48,4,10,1,3,122.48
9.57,9,3,1,8,167.06
5.46,3,10,0,0,100.98
8.24,7,5,0,3,129.06
7.07,1,8,1,0,106.22
7.03,7,5,0,8,135.59
8.4,10,3,1,7,159.45
5.34,2,9,0,7,108.11
7.97,6,1,1,6,125.44
8.86,9,8,0,8,172.89
9.14,6,3,0,2,120.37
5.85,3,3,1,6,103.52
9.49,1,1,0,5,99.04
8.28,4,4,1,4,124.0
9.41,4,5,1,8,146.7
7.43,8,9,1,3,155.53
7.71,10,5,0,2,137.15
9.6,10,2,0,2,143.92
9.5,7,8,1,1,157.41
7.24,10,6,1,0,142.1
6.37,7,2,1,2,112.43
6.97,7,3,0,7,124.54
6.94,2,6,1,5,116.53
6.43,9,10,1,1,147.75
6.34,6,7,0,7,130.67
9.31,2,5,1,4,127.45
5.35,1,3,0,3,65.7
8.39,1,1,1,0,89.12
5.86,1,9,1,0,95.59
6.72,4,7,1,3,118.18
5.31,4,0,0,8,80.76
6.35,9,8,0,5,143.75
8.84,1,7,0,0,100.45
9.43,3,2,1,7,128.37
6.11,3,9,1,8,135.54
7.32,8,3,1,1,123.93
7.35,2,9,1,5,128.57
9.37,6,3,0,6,131.76
8.81,4,1,1,0,104.3
7.57,10,10,1,4,174.23
8.35,6,9,0,4,146.23
9.24,5,4,1,2,134.47
5.05,9,2,0,1,95.07
7.01,9,10,1,0,148.48
9.54,1,0,0,5,96.91
8.7,3,1,1,6,117.04
7.71,1,10,0,1,109.7
7.65,6,6,0,1,116.69
6.74,3,0,1,4,85.6
7.6,1,1,1,4,89.81
8.28,6,9,0,2,139.33
7.09,5,6,0,2,112.3
8.57,8,0,1,0,120.5
9.31,2,6,0,2,115.14
5.77,8,7,1,8,149.66
7.26,5,10,1,1,137.59
7.04,8,1,1,0,110.36
8.44,10,3,1,8,163.55
6.25,4,6,1,4,110.18
8.2,4,0,1,7,115.3
9.39,10,5,0,3,152.87
7.09,4,4,1,7,123.51
9.56,6,10,0,4,156.58
9.97,4,5,1,5,146.6
5.53,9,7,1,5,140.48
6.17,9,10,1,5,161.53
9.75,3,10,0,1,134.09
9.79,7,0,1,8,146.13
5.49,5,2,1,6,103.55
5.07,9,10,1,2,140.61
5.81,2,8,1,1,103.8
9.98,3,7,0,3,131.19
5.9,10,3,0,7,129.6
7.51,5,10,1,8,157.62
9.24,5,9,1,1,147.42
5.1,10,8,0,5,138.25
8.02,7,6,1,7,153.75
6.39,8,1,0,2,100.78
9.31,8,0,0,8,140.53
6.42,1,0,0,3,65.89
8.43,1,2,0,4,90.17
8.37,3,9,0,6,135.8
6.11,1,1,0,4,68.78
5.17,1,3,0,3,68.43
7.05,10,7,1,3,153.58
6.45,8,4,0,4,121.83
9.04,1,4,1,2,107.88
9.0,9,5,1,8,170.63
7.29,2,4,1,1,95.15
8.03,9,4,0,6,143.18
8.02,7,6,0,3,129.1
9.14,9,5,0,7,159.73
7.13,3,9,1,6,135.89
6.38,1,10,1,7,127.33
6.33,1,1,1,3,80.18
7.68,10,0,1,1,124.9
7.25,6,0,0,6,103.41
7.2,7,3,1,8,137.49
5.46,9,1,0,5,107.49
8.59,6,5,1,6,146.09
6.07,5,8,0,5,120.14
5.98,2,9,1,1,110.12
7.06,2,10,0,8,130.71
6.14,8,9,1,4,147.88
7.92,1,7,0,2,98.34
6.86,8,3,0,3,117.35
7.24,10,1,0,3,126.66
7.69,7,0,1,8,133.18
6.02,7,6,0,4,118.26
5.78,5,9,0,1,114.79
9.4,3,2,0,5,113.27
7.17,7,5,0,6,130.96
7.06,7,4,0,7,127.95
5.18,7,4,1,4,113.84
7.49,2,1,0,7,90.42
7.77,3,8,1,7,141.74
7.79,3,10,0,3,125.76
8.54,4,3,1,6,127.91
5.89,9,9,1,8,162.65
6.26,10,0,1,3,118.26
9.05,1,1,1,8,115.96
9.74,7,8,1,3,166.29
5.68,7,6,1,0,115.25
7.49,4,9,0,3,124.6
6.07,1,1,0,1,60.32
5.3,3,6,0,5,96.8
6.63,5,3,0,7,109.36
5.72,2,9,1,5,117.16
8.55,7,1,1,8,142.77
7.67,10,3,1,5,148.52
5.72,10,4,0,6,128.91
5.05,7,3,0,4,98.8
9.04,10,2,1,7,162.63
5.88,5,5,0,1,92.85
8.03,10,0,1,1,125.62
6.68,6,7,1,7,139.26
7.93,1,4,0,5,99.49
6.58,4,7,1,1,115.35
5.43,4,9,0,5,117.14
6.11,8,3,0,7,125.02
5.94,2,3,0,5,83.14
7.14,1,4,0,8,102.62
8.29,7,4,1,5,141.53
6.32,6,10,1,2,139.85
5.06,5,5,1,8,122.09
7.59,8,4,1,4,139.09
8.03,2,4,0,5,103.99
9.81,2,7,0,3,118.62
7.95,9,5,1,2,141.71
7.36,1,1,0,4,76.14
7.87,6,3,0,2,108.04
9.64,3,3,1,1,120.87
9.14,5,4,1,5,136.55
6.61,8,5,0,7,131.8
6.19,7,10,1,2,138.65
6.31,4,4,0,5,106.7
7.52,8,10,0,8,164.05
8.72,10,5,1,0,151.75
7.52,2,7,1,2,114.48
5.34,7,3,1,1,98.74
8.62,5,10,0,7,158.01
9.03,6,2,1,8,145.04
6.45,3,8,1,5,123.34
8.32,10,2,1,2,144.09
7.13,7,10,1,7,162.37
9.45,7,7,0,6,156.28
9.23,2,9,1,1,132.12
7.63,1,4,0,6,102.17
8.46,10,8,1,0,161.29
9.42,2,2,1,7,124.89
7.48,8,9,1,4,155.73
6.57,10,9,0,8,161.79
8.77,3,7,1,2,127.04
6.1,4,6,1,6,123.12
6.94,8,6,1,7,147.39
9.33,3,10,0,0,132.82
8.62,6,9,1,5,162.55
7.02,2,8,1,1,109.32
6.07,3,7,0,7,111.76
6.78,1,2,0,5,80.81
6.42,9,5,0,2,123.22
5.88,4,10,0,3,118.87
8.72,6,5,1,6,150.1
6.26,7,4,1,8,134.22
7.27,2,2,0,1,81.68
6.93,8,8,0,8,153.78
9.91,9,6,0,5,162.91
6.96,10,3,0,1,120.62
5.4,2,5,1,7,107.28
5.45,5,4,0,3,95.71
7.95,2,0,0,7,97.08
8.0,5,1,1,6,126.15
7.09,7,0,1,6,120.84
7.16,6,8,0,6,137.93
5.27,4,8,0,1,99.87
7.58,2,4,0,7,111.64
7.52,7,7,1,1,134.97
5.75,10,9,1,2,147.58
5.52,9,3,1,6,127.12
5.62,1,0,0,6,68.63
5.51,3,3,0,6,90.82
8.05,7,6,1,3,140.49
5.98,9,10,1,4,157.13
6.26,5,1,1,6,106.15
5.87,7,1,0,7,105.87
9.79,10,5,1,2,166.57
9.27,7,8,1,5,164.93
6.15,4,2,1,8,108.41
6.64,5,6,0,4,115.59
6.05,2,9,1,3,113.13
7.46,8,8,0,8,158.07
5.1,1,10,0,3,96.45
8.36,2,8,0,2,111.36
7.62,3,10,1,6,146.56
9.49,7,3,0,4,138.75
5.82,6,1,1,0,92.64
9.02,7,0,0,7,130.31
8.96,5,5,0,0,116.18
5.64,4,4,0,8,104.13
6.99,7,5,1,0,121.37
5.85,3,6,1,3,106.65
6.27,10,8,1,3,152.98
6.32,7,9,1,8,154.65
7.78,2,9,0,0,107.17
7.06,8,10,0,8,157.48
9.74,6,5,0,3,138.2
5.63,3,5,0,6,97.28
9.87,3,2,0,8,125.35
6.15,5,7,1,6,133.68
8.86,3,8,0,1,122.11
6.69,6,0,1,5,109.2
5.72,2,5,1,5,102.38
9.29,8,6,1,2,157.16
6.54,9,10,0,3,143.12
8.29,7,7,1,5,153.22
7.83,3,9,1,5,138.19
7.36,10,10,1,0,156.91
7.48,4,7,1,7,138.3
8.66,10,6,0,8,164.19
5.44,2,7,0,1,86.36
8.34,9,10,0,3,159.69
9.48,5,8,1,5,158.23
5.29,2,9,1,1,101.41
5.7,10,6,0,6,138.74
8.58,6,2,0,5,116.74
7.19,7,8,1,7,156.39
7.02,2,0,1,6,93.59
5.68,1,7,0,0,79.29
7.53,7,5,0,4,124.91
5.63,1,10,1,5,115.89
7.38,3,2,0,6,102.66
8.82,4,8,0,3,131.92
6.29,2,5,1,8,112.9
7.4,7,6,0,0,116.88
9.96,5,10,0,2,151.83
8.43,1,1,1,1,90.61
9.21,8,0,0,1,117.37
7.07,10,0,1,0,116.52
8.84,7,2,0,2,120.12
5.2,4,10,0,4,113.49
5.61,2,2,1,5,87.15
6.02,7,7,0,7,133.64
7.01,2,6,0,3,99.7
9.23,6,9,1,0,152.41
6.73,1,7,1,8,123.08
8.27,7,0,0,2,107.74
8.55,7,3,0,7,137.56
7.93,4,7,0,3,118.53
6.79,4,9,1,2,126.13
7.89,10,1,0,2,123.77
6.71,5,6,0,3,108.53
5.42,2,7,1,3,101.21
9.96,9,8,1,6,182.79
5.64,10,6,1,1,130.39
5.36,4,8,1,7,124.83
9.39,9,1,0,1,127.08
6.51,3,10,0,0,104.42
8.25,9,0,0,7,133.73
6.65,1,0,1,3,77.52
6.96,7,10,0,5,149.51
6.31,4,3,0,0,83.08
6.72,7,0,0,2,95.86
7.05,10,6,1,6,156.72
8.6,6,7,0,6,142.45
7.56,4,2,0,7,110.7
9.72,4,0,1,1,108.56
5.21,8,2,0,6,108.96
7.52,7,1,1,3,121.54
7.92,4,5,1,5,130.26
9.6,6,10,0,3,156.95
5.25,6,6,1,8,130.51
7.87,1,8,1,0,109.17
9.27,2,4,1,0,109.92
6.21,4,3,0,4,92.55
9.38,6,0,1,4,124.42
5.1,6,10,0,7,131.83
8.66,1,5,0,6,114.51
9.67,8,10,1,2,170.75
8.29,2,7,1,7,138.08
7.2,5,3,0,3,106.0
5.22,4,0,1,2,78.59
9.6,5,4,0,1,121.61
7.35,5,9,0,8,143.44
5.14,10,4,1,6,135.24
8.45,8,1,1,4,132.67
7.41,10,5,1,8,163.34
5.62,7,9,1,2,132.25
6.07,9,8,1,5,154.33
5.32,1,5,1,7,99.71
7.87,6,7,1,8,154.55
8.11,6,9,1,3,149.68
7.53,2,2,1,0,86.8
9.09,8,9,1,7,178.59
9.31,6,1,0,2,116.26
8.08,10,3,1,5,150.64
5.06,9,8,1,3,135.28
8.48,10,8,1,5,173.62
7.09,5,2,0,2,94.26
7.83,7,0,1,6,127.88
8.25,6,0,1,1,109.25
6.75,5,3,1,4,112.44
9.59,6,3,1,2,134.74
5.67,4,10,1,4,127.79
8.36,3,9,0,2,122.37
5.02,1,5,1,8,96.4
9.62,1,4,1,7,131.66
5.56,6,5,0,1,99.48
5.47,9,9,0,7,146.55
6.67,8,6,0,7,140.16
6.87,2,6,1,2,108.77
6.07,9,9,1,4,150.5
7.93,8,9,0,1,140.16
7.21,9,8,1,5,161.04
5.17,4,5,1,1,91.43
6.6,9,7,1,3,144.86
9.05,2,1,1,2,101.82
8.45,1,7,1,0,111.94
8.62,9,8,0,7,166.03
8.49,10,3,0,7,153.32
6.55,8,4,0,0,106.95
5.5,7,4,1,5,121.4
6.36,8,1,0,0,93.57
9.16,1,4,1,8,129.37
9.9,9,8,0,0,154.19
7.47,10,3,0,2,127.71
5.05,9,9,0,8,148.03
5.7,9,2,0,0,98.83
6.61,6,6,1,1,122.25
7.89,4,7,0,3,120.09
5.38,2,9,0,6,105.99
9.72,4,5,0,7,139.08
6.83,7,5,1,0,120.84
9.56,1,4,0,0,93.69
8.9,9,10,0,4,169.27
8.78,3,5,0,7,124.34
8.03,4,8,0,0,113.89
8.13,5,1,0,2,101.15
8.19,3,9,1,5,144.2
8.14,4,10,0,0,125.58
7.77,5,2,1,2,108.44
9.93,1,0,1,0,93.12
8.66,9,3,0,3,134.46
8.88,10,1,0,8,149.47
9.36,10,5,1,4,166.75
6.08,4,0,0,2,75.62
5.42,9,7,0,6,136.35
7.41,4,9,1,5,141.01
7.57,1,5,0,8,111.36
9.15,5,8,1,3,148.63
7.22,9,5,1,3,148.34
7.85,3,9,0,8,138.94
7.64,5,6,0,1,114.45
5.19,3,4,1,1,89.04
8.08,3,7,1,8,141.78
9.14,1,7,0,6,122.83
5.79,2,9,1,4,116.91
7.97,2,8,1,4,130.5
7.97,9,5,0,8,153.05
5.82,7,0,0,4,97.09
5.62,8,8,1,8,150.77
9.9,2,2,0,7,120.07
6.97,9,8,1,5,160.78
6.14,3,6,1,4,110.29
5.86,10,2,0,4,117.77
8.34,2,8,1,4,132.76
8.05,1,6,1,0,102.65
8.22,9,6,1,4,155.11
5.44,8,6,0,2,116.19
9.47,4,1,0,5,115.35
6.95,7,10,1,8,163.56
6.57,3,3,1,2,95.72
7.31,3,9,1,0,120.51
6.95,4,7,0,7,121.46
9.32,2,1,1,8,123.98
9.65,10,3,0,3,148.99
6.52,4,9,1,4,133.45
9.32,10,7,1,2,168.12
8.91,3,2,0,7,118.02
9.65,8,5,0,2,143.14
6.23,2,1,0,3,73.11
7.88,9,7,1,6,164.64
6.37,3,7,1,1,111.17
9.12,4,0,0,0,90.48
5.03,10,2,0,3,108.2
7.82,10,1,1,7,147.68
6.7,3,6,1,0,102.51
6.61,3,6,0,2,99.07
8.22,8,3,1,3,139.01
9.26,8,7,0,3,152.12
8.05,6,2,1,2,120.84
9.27,4,8,0,2,131.62
6.32,1,4,1,6,99.49
7.6,4,1,1,7,113.78
7.25,8,8,1,3,152.99
5.06,6,0,0,7,91.09
7.78,2,10,0,7,132.68
8.31,3,7,0,5,125.67
7.96,7,5,1,0,130.89
8.68,4,0,1,6,116.07
7.86,4,3,0,6,115.23
5.33,5,2,1,4,97.06
5.58,8,6,0,5,126.52
7.98,7,6,1,8,155.78
6.37,9,5,1,2,133.47
5.4,5,9,1,3,123.27
7.15,1,9,0,8,119.93
7.77,4,7,0,1,110.34
6.64,6,6,0,8,129.66
8.6,6,3,1,4,134.8
8.22,9,6,1,2,146.86
6.66,10,0,1,7,134.98
8.77,5,2,1,8,137.69
8.24,5,1,0,0,91.58
8.19,6,6,0,4,129.9
7.77,6,8,1,8,156.54
5.06,3,4,0,1,74.56
8.48,6,8,1,0,142.79
6.88,8,7,1,7,156.19
9.71,6,0,0,5,121.98
9.09,5,10,0,1,139.06
7.94,3,1,0,2,85.39
6.26,1,5,1,4,96.33
6.02,5,4,1,0,97.35
6.7,6,10,1,1,136.54
7.38,6,6,0,0,113.07
6.48,6,8,0,6,130.89
7.57,3,3,0,6,104.69
5.83,4,7,0,4,105.23
9.89,3,3,0,5,120.08
5.54,2,2,0,2,71.19
9.66,8,1,0,1,125.31
9.57,7,7,1,8,174.61
7.63,8,10,0,1,146.04
8.62,6,7,0,0,128.84
7.18,7,10,1,8,169.29
8.15,1,2,1,7,110.38
6.7,10,0,0,7,125.03
6.51,5,5,1,6,123.86
7.89,4,4,0,8,121.48
7.49,10,7,0,2,145.69
7.9,3,5,0,7,118.96
6.43,2,3,1,0,80.75
6.83,9,9,1,0,141.49
5.42,8,9,0,5,138.65
5.26,10,10,1,7,161.12
6.27,2,1,0,7,83.77
5.37,6,7,0,0,103.43
5.52,3,4,1,0,82.73
9.06,3,7,1,8,150.58
5.19,5,4,1,8,120.2
8.29,7,5,0,6,143.59
6.36,7,9,1,0,131.01
9.36,10,4,1,1,153.84
7.42,1,10,1,7,134.61
6.53,7,2,0,7,116.19
7.59,7,9,0,4,146.3
6.91,6,7,0,1,113.48
7.82,6,2,0,2,107.87
5.57,2,3,0,4,78.19
9.98,3,5,1,2,133.62
7.13,3,1,1,0,88.65
6.74,3,6,0,5,107.11
8.55,2,4,1,4,116.19
6.82,9,9,0,2,143.34
9.17,6,4,0,8,145.3
7.27,2,4,0,7,100.23
8.6,3,1,0,6,107.56
5.54,10,10,0,1,140.59
9.23,6,9,0,4,152.36
8.68,4,8,1,4,145.33
6.06,7,2,1,5,119.03
5.73,6,6,1,5,125.25
6.58,6,4,1,2,116.28
9.88,3,9,1,3,149.07
6.28,8,9,1,0,136.17
7.28,9,4,0,0,117.92
5.15,6,3,0,4,95.55
6.99,2,9,0,3,114.66
7.86,1,5,0,6,104.05
9.77,3,6,1,6,146.36
7.58,3,6,0,3,109.31
9.1,8,10,1,1,168.71
7.74,5,7,1,3,137.21
5.2,1,4,1,7,91.78
6.58,4,6,1,1,108.45
7.88,7,3,1,4,130.98
9.75,5,8,1,6,162.06
9.3,10,4,0,5,154.57
6.14,6,2,0,8,111.83
6.1,10,4,0,1,116.1
6.01,4,8,0,3,107.63
9.61,2,10,0,6,143.32
9.26,9,7,0,7,169.09
8.87,2,0,0,4,92.87
6.96,2,4,1,4,103.23
7.52,2,5,1,3,107.49
7.32,1,9,0,8,120.37
6.27,3,10,0,3,117.4
7.53,6,1,1,2,109.62
5.15,7,5,0,8,125.64
5.66,1,8,1,6,111.82
9.43,5,3,0,8,140.12
8.76,5,2,1,3,124.05
7.11,1,8,1,2,110.23
7.59,4,1,0,7,104.49
6.85,10,8,0,3,143.85
8.7,1,10,1,2,132.87
8.92,1,9,0,3,121.9
8.82,7,10,0,1,149.76
8.61,7,10,1,3,164.53
6.02,3,1,1,6,95.89
6.69,7,10,0,2,133.58
7.35,3,9,0,0,111.82
6.65,2,2,1,7,101.84
8.77,10,6,1,5,169.38
6.65,4,1,1,2,94.61
5.69,10,0,0,7,116.41
7.0,3,8,1,5,124.33
9.9,7,5,0,0,136.28
6.13,1,8,1,8,122.55
8.06,6,2,0,8,122.82
7.16,2,2,0,8,97.23
5.36,8,9,1,5,147.89
7.44,5,2,0,5,107.98
8.51,3,1,1,3,106.09
7.57,10,10,0,7,170.68
9.36,7,5,0,8,151.82
6.44,2,2,0,6,87.17
5.43,5,4,1,6,114.4
9.68,8,10,1,1,170.43
6.89,1,4,0,1,80.35
7.88,1,9,1,1,120.59
8.96,3,2,0,3,102.52
6.62,3,2,1,8,110.58
8.58,7,0,1,4,127.66
5.68,6,5,0,1,96.55
6.46,7,2,0,3,104.01
5.72,4,0,0,6,87.53
9.06,2,9,1,4,139.77
6.11,2,8,0,7,114.04
8.59,10,10,0,0,158.41
9.72,1,0,1,4,108.33
7.64,9,4,1,3,137.82
7.7,7,4,0,2,118.73
7.31,10,1,0,6,127.48
6.63,3,0,1,0,76.63
7.38,2,5,1,5,112.61
8.01,3,6,1,7,133.58
9.93,7,10,1,1,165.06
9.69,5,10,0,5,157.37
9.31,3,8,0,0,122.41
9.45,9,7,1,5,170.5
7.34,2,9,0,5,118.44
8.29,7,2,0,4,126.38
9.48,10,8,0,6,176.46
6.96,6,0,1,4,104.08
9.81,6,5,0,7,146.67
7.08,7,9,1,1,141.08
8.01,6,1,0,5,113.24
8.55,2,9,1,4,135.22
9.75,5,8,1,1,152.41
6.22,3,8,1,6,130.02
8.73,9,7,0,3,151.32
7.6,8,10,0,5,157.58
6.34,10,6,0,4,138.59
8.88,2,5,0,3,112.18
7.76,1,1,0,1,72.81
8.3,4,3,1,6,130.32
6.61,4,9,0,4,120.78
7.41,10,6,0,2,140.09
8.09,2,5,0,5,109.7
7.02,7,8,0,7,143.92
5.99,3,4,1,1,92.49
9.81,7,5,1,3,150.09
7.56,7,9,1,2,143.52
8.67,1,5,1,6,121.93
7.06,6,7,0,7,133.68
6.78,4,7,1,7,134.3
7.04,8,5,0,3,126.15
7.05,8,7,1,1,137.39
7.72,3,6,1,5,128.73
7.72,4,0,0,2,87.73
7.49,1,4,0,7,98.97
5.67,10,10,1,2,150.94
7.48,2,9,0,1,111.18
5.85,7,9,0,8,138.0
5.63,7,9,0,8,139.86
9.66,9,4,1,8,173.46
8.02,10,9,1,2,171.5
8.3,9,8,1,1,158.8
7.01,9,6,1,3,144.34
9.54,6,6,0,1,134.4
8.19,8,9,0,7,158.72
8.85,9,1,0,0,117.67
6.84,7,7,0,1,122.04
9.8,4,2,1,5,131.72
9.1,4,8,0,8,149.4
9.27,6,5,1,4,146.23
5.86,4,8,1,4,120.88
6.35,7,8,1,2,134.04
6.43,8,6,0,7,134.31
6.35,8,9,0,5,141.38
9.28,8,7,1,1,152.73
5.16,2,1,1,4,76.04
5.38,10,4,0,3,120.44
6.37,2,2,1,8,102.6
6.0,2,0,0,3,68.19
6.16,2,5,1,7,110.5
8.99,4,8,1,0,133.15
7.82,5,1,0,4,101.51
5.03,4,8,0,8,115.43
7.15,5,7,1,2,126.54
7.04,4,10,1,5,142.48
5.57,7,8,0,5,126.8
8.38,10,4,1,5,159.34
8.51,1,1,1,3,93.04
8.6,1,9,1,6,139.57
8.64,2,9,1,2,128.88
5.0,1,5,1,5,91.97
9.77,10,6,1,4,175.16
9.07,10,2,0,2,132.83
9.52,3,5,1,1,125.63
5.08,6,5,0,0,92.62
9.67,10,7,1,7,188.87
9.05,6,0,1,0,110.85
9.19,1,3,0,4,102.85
5.47,6,0,0,4,87.12
8.69,5,7,0,0,124.02
9.8,7,1,0,8,142.22
8.39,6,7,0,4,136.29
7.85,7,2,1,8,141.8
9.73,2,7,0,5,132.81
7.21,1,5,0,6,100.41
8.0,7,0,0,6,115.4
7.38,9,6,1,1,139.6
9.66,2,6,1,4,136.04
5.38,7,5,1,1,112.94
7.51,3,0,0,3,84.0
8.43,6,4,1,2,129.08
8.96,3,0,1,5,108.14
7.92,10,0,1,4,135.15
9.54,5,5,1,0,128.97
9.71,2,7,0,1,119.0
5.32,8,0,0,6,102.94
7.01,8,1,0,8,122.13
5.12,7,4,0,0,92.42
6.65,6,7,0,3,122.17
7.68,1,10,0,2,112.92
9.55,8,3,0,4,139.38
9.23,1,4,0,4,106.88
5.64,8,9,1,1,136.01
5.47,2,4,1,4,92.25
7.95,8,2,0,3,120.56
7.66,10,5,0,0,133.6
6.33,4,4,1,0,97.68
9.5,7,1,1,0,122.57
9.64,5,9,1,7,170.36
7.01,8,3,0,2,116.0
9.45,6,10,1,8,177.14
6.92,5,3,0,1,90.82
8.68,1,6,1,8,130.39
7.38,3,6,1,8,131.83
5.61,10,8,0,3,137.92
9.64,9,9,1,3,175.34
7.27,9,1,0,3,117.27
8.67,5,5,1,0,118.59
6.84,3,1,0,4,86.05
5.09,6,8,0,5,116.94
5.5,5,1,0,3,86.22
7.48,1,5,1,7,112.06
8.45,2,7,0,2,111.57
6.67,5,5,1,8,128.59
8.48,9,2,1,6,147.72
8.49,4,4,0,7,121.54
8.52,9,3,0,6,147.76
7.46,3,0,1,8,107.99
9.57,1,4,1,1,110.17
7.45,6,9,0,3,134.48
7.25,10,4,1,1,134.75
6.0,7,6,0,7,130.09
6.54,4,6,0,1,100.59
5.21,10,1,0,7,118.53
8.17,5,3,1,5,124.91
6.24,4,0,1,6,100.21
6.52,3,4,1,5,110.21
8.85,1,4,1,8,125.37
6.64,6,3,0,3,105.88
6.21,10,9,1,0,146.23
5.85,5,6,0,8,116.57
8.87,1,5,0,7,116.63
5.65,5,9,1,0,115.23
7.27,6,2,1,5,121.32
7.53,10,1,1,3,135.32
8.44,5,3,0,1,104.21
8.17,1,8,1,2,117.44
9.05,5,9,0,8,155.79
5.22,10,4,0,4,118.23
6.48,1,0,1,6,83.21
6.4,3,10,1,1,119.34
5.73,2,2,1,7,95.89
6.45,1,8,0,2,95.26
6.55,4,6,0,0,96.76
7.61,2,2,1,7,111.12
8.32,5,0,1,8,130.31
6.91,10,3,0,7,138.52
8.6,1,8,1,0,117.82
6.68,10,6,1,6,157.37
6.45,1,4,0,6,94.17
7.71,10,10,0,3,161.77
5.12,4,5,1,7,110.26
5.4,7,0,0,4,90.8
7.09,2,6,1,3,110.22
9.71,2,4,0,4,117.35
8.61,1,6,0,1,99.11
5.44,5,4,0,3,96.06
9.23,6,4,0,7,140.86
8.66,6,2,1,6,136.97
8.05,2,4,0,7,112.06
9.1,7,7,1,6,164.06
7.02,6,7,0,6,132.63
6.11,8,1,1,6,122.2
7.56,6,10,0,1,137.4
7.74,9,0,0,2,108.92
7.69,10,1,1,0,126.61
7.83,2,10,0,1,115.69
9.74,7,6,1,5,161.59
9.51,5,2,1,1,117.36
